objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.2376655698285693e+18,245.2710200855,52.80130730628549,21.20456,20.77756,20.63072,20.61248,20.14862,4679,301,2,93,7.103380686396649e+18,QSO,2.399294,6309,56485,284
1.2376655698285696e+18,245.170763637894,52.8288861876555,24.61604,22.74718,20.68286,19.68022,19.19799,4679,301,2,93,7.103382060786184e+18,GALAXY,0.573153,6309,56485,289
1.2376655698285696e+18,245.25331950326,52.8635190040856,23.66311,21.63359,19.89735,18.99806,18.50479,4679,301,2,93,7.106681420336787e+18,GALAXY,0.4978377,6312,56487,4
1.2376655698285696e+18,245.292909454124,52.847924184894296,24.60111,22.63332,21.16561,19.92914,19.3921,4679,301,2,93,7.103379861762929e+18,GALAXY,0.6239036,6309,56485,281
1.2376655698285696e+18,245.19414473803,52.77824557135139,22.29816,21.98666,20.3943,19.46615,19.17273,4679,301,2,93,7.106682794726321e+18,GALAXY,0.4981947,6312,56487,9
1.2376655698285699e+18,245.340794469432,52.8088032746955,23.19461,21.89628,20.318,19.08504,18.55419,4679,301,2,93,7.103369416402465e+18,GALAXY,0.6248403,6309,56485,243
1.2376655698285699e+18,245.319579295745,52.7853255303782,23.06953,22.46215,20.60884,19.50229,19.14335,4679,301,2,93,7.103380411518744e+18,GALAXY,0.6037316,6309,56485,283
1.2376655698285699e+18,245.363382624436,52.7886025564122,25.32773,22.76539,21.10966,19.94407,19.283,4679,301,2,93,7.103371065669905e+18,GALAXY,0.6256863,6309,56485,249
1.23766556982857e+18,245.231909599004,52.760918606329206,22.47056,22.79574,21.10801,19.89781,19.1038,4679,301,2,93,7.107978568726671e+18,GALAXY,0.7390512,6313,56460,627
1.23766556982857e+18,245.398587106081,52.75843925831389,27.29076,22.13093,20.12381,18.92533,18.55654,4679,301,2,93,7.107979118482485e+18,GALAXY,0.6051419,6313,56460,629
1.2376655698286346e+18,245.260066193546,52.680591631673295,20.5553,19.5195,19.18276,19.08345,19.12729,4679,301,2,94,3.875409410482348e+18,STAR,-0.0008985067999999,3442,54983,225
1.2376655698286346e+18,245.503577082519,52.7733532742274,19.28638,17.23905,16.27287,15.8466,15.50313,4679,301,2,94,7.107978293848764e+18,GALAXY,0.1012128,6313,56460,626
1.237665569828635e+18,245.294754077537,52.6244089852648,20.77825,18.50796,17.477710000000002,17.11632,16.88702,4679,301,2,94,3.875413533650952e+18,STAR,1.185277e-06,3442,54983,240
1.2376655698286351e+18,245.26094320879295,52.6550021517418,23.18755,22.55731,20.51271,19.1714,18.57408,4679,301,2,94,7.106680595703067e+18,GALAXY,0.739829,6312,56487,1
1.2376655698286351e+18,245.55404046776405,52.6415762181972,21.47234,20.27712,20.04056,19.92011,20.60334,4679,301,2,94,7.10799038847667e+18,STAR,-0.0004024455,6313,56460,670
1.2376655698286354e+18,245.553438058977,52.7210953733812,23.26086,22.48898,20.97593,19.70474,19.039620000000003,4679,301,2,94,7.107977469215044e+18,GALAXY,0.6056138000000001,6313,56460,623
1.2376655698286354e+18,245.477236154306,52.6887848746985,21.69051,21.62941,20.57953,19.76242,19.41422,4679,301,2,94,7.10797691945923e+18,GALAXY,0.5980076,6313,56460,621
1.2376655698286356e+18,245.453845149594,52.672412465992096,21.62897,21.33648,19.73832,18.64219,18.27072,4679,301,2,94,7.107979668238299e+18,GALAXY,0.5951466999999999,6313,56460,631
1.2376655698286356e+18,245.394856129242,52.59018824961311,25.84416,22.12259,20.60368,19.59193,19.25822,4679,301,2,94,7.107978018970857e+18,GALAXY,0.5412545999999999,6313,56460,625
1.2376655698287002e+18,245.625866618876,52.585466990431605,17.71387,16.52231,16.153879999999997,16.01324,15.98209,4679,301,2,95,3.875399239999791e+18,STAR,-0.0002683436,3442,54983,188
1.2376655698287002e+18,245.510359339074,52.504706508792495,17.731479999999998,16.56038,16.225170000000002,16.096829999999997,16.07236,4679,301,2,95,3.8754110597497897e+18,STAR,-5.5246580000000006e-05,3442,54983,231
1.2376655698287002e+18,245.75277085652303,52.5548968702116,17.8431,16.58494,16.2373,16.09704,16.04327,4679,301,2,95,3.8754003395114184e+18,STAR,-0.0001278267,3442,54983,192
1.2376655698287004e+18,245.545181998666,52.4777654634154,20.39497,18.03725,17.06674,16.73591,16.563489999999998,4679,301,2,95,3.87540831097072e+18,STAR,-6.572193e-05,3442,54983,221
1.2376655698287004e+18,245.521044847525,52.5863170205307,22.91406,21.34294,19.88845,19.03285,18.50941,4679,301,2,95,3.8754132587730447e+18,STAR,-5.300191e-05,3442,54983,239
1.2376655698287004e+18,245.626107306085,52.5690715242924,22.84149,20.7471,19.00852,18.4068,18.13212,4679,301,2,95,7.107988739209228e+18,GALAXY,0.3217031,6313,56460,664
1.2376655698287007e+18,245.607566224705,52.6474121289075,23.51452,22.00999,20.24331,19.44953,19.1238,4679,301,2,95,7.107989014087135e+18,GALAXY,0.438229,6313,56460,665
1.2376655698287007e+18,245.400377778545,52.5335489833883,24.46875,21.03301,20.01826,19.24354,19.00378,4679,301,2,95,7.107980217994113e+18,GALAXY,0.5953541,6313,56460,633
1.2376655698287007e+18,245.683244355202,52.6334461152175,22.56525,21.28839,20.28398,19.59134,19.44712,4679,301,2,95,7.107992862377832e+18,GALAXY,0.6162173000000001,6313,56460,679
1.2376655698287007e+18,245.42843640750095,52.5043270183793,22.69876,22.02716,20.73406,19.88679,19.68333,4679,301,2,95,7.107980767749927e+18,GALAXY,0.5969223000000001,6313,56460,635
1.2376655698287007e+18,245.539003658773,52.4999368852996,22.61468,21.03656,21.06283,21.08263,21.15691,4679,301,2,95,7.107990938232484e+18,STAR,-0.0001217376,6313,56460,672
1.2376655698287657e+18,245.64887048891003,52.3945517400732,17.74399,16.54073,16.09375,15.90037,15.84363,4679,301,2,96,3.875410784871882e+18,STAR,-0.0005410051,3442,54983,230
1.2376655698287657e+18,245.742897337576,52.50261269190829,19.13238,16.776989999999998,15.89678,15.602670000000002,15.46935,4679,301,2,96,3.8753995148776975e+18,STAR,-8.152180000000001e-05,3442,54983,189
1.237665569828766e+18,245.811480934442,52.470296760573504,21.30428,19.58446,18.12394,17.58375,17.20014,4679,301,2,96,7.108001933348762e+18,GALAXY,0.2451612,6313,56460,712
1.237665569828766e+18,245.724652398133,52.4218844175776,20.4341,18.49752,17.33814,16.859779999999997,16.49684,4679,301,2,96,7.107991487988298e+18,GALAXY,0.1862089999999999,6313,56460,674
1.237665569828766e+18,245.608522982607,52.3495558648479,26.1234,22.82267,20.58106,19.46404,18.87908,4679,301,2,96,7.107986265308066e+18,GALAXY,0.5922933000000001,6313,56460,655
1.237665569828766e+18,245.77785431509704,52.409721424149,23.86502,21.10886,19.5993,18.64747,18.10129,4679,301,2,96,3.8753981404881633e+18,STAR,4.130173e-05,3442,54983,184
1.237665569828766e+18,245.850251027112,52.41606982117421,26.61943,20.48722,18.7294,18.10357,17.655929999999998,4679,301,2,96,7.108003032860388e+18,GALAXY,0.3816657,6313,56460,716
1.237665569828766e+18,245.598598232775,52.4176628639363,21.545070000000003,20.51301,20.29675,20.2731,20.08046,4679,301,2,96,7.107992587499926e+18,STAR,-0.0007800722999999,6313,56460,678
1.2376655698287662e+18,245.798227636162,52.4013167307894,21.27801,20.49292,20.31916,20.24682,20.08902,4679,301,2,96,7.107992037744112e+18,STAR,-0.0005999719,6313,56460,676
1.2376655698287665e+18,245.639191111272,52.4447383767949,22.15525,21.59397,20.44478,19.48829,19.11001,4679,301,2,96,7.107992312622019e+18,GALAXY,0.6361185,6313,56460,677
1.2376655698287665e+18,245.701867658398,52.449374813351405,23.24999,21.57241,19.92507,18.94968,18.59805,4679,301,2,96,7.107993137255739e+18,GALAXY,0.4929031,6313,56460,680
1.2376655698287667e+18,245.65100571362305,52.3235188253938,23.25137,22.36314,20.90006,19.86354,19.54375,4679,301,2,96,7.107983516528996e+18,GALAXY,0.5945621,6313,56460,645
1.2376655698288312e+18,245.782972739386,52.3567100068402,20.51873,18.15002,16.8829,16.38676,15.97638,4679,301,2,97,7.107994786523181e+18,GALAXY,0.1849556,6313,56460,686
1.2376655698288315e+18,245.81872464248104,52.33295402009129,20.48516,18.63184,17.40018,16.87642,16.45694,4679,301,2,97,7.108006331395273e+18,GALAXY,0.1843662999999999,6313,56460,728
1.2376655698288315e+18,245.901074641059,52.3584644684826,21.60436,19.39907,19.37344,19.05593,18.93097,4679,301,2,97,7.108004682127831e+18,QSO,2.916341,6313,56460,722
1.2376655698288315e+18,245.880204203452,52.302862000626405,19.25411,18.1477,17.77636,17.61647,17.58185,4679,301,2,97,3.875401439023047e+18,STAR,-0.0002024947,3442,54983,196
1.2376655698288315e+18,245.934028481404,52.318426160584295,23.85826,21.41649,20.98189,20.05542,19.661,4679,301,2,97,7.108009355052249e+18,GALAXY,0.7538617,6313,56460,739
1.2376655698288315e+18,245.782033508142,52.2359869236785,20.14509,19.0438,18.75292,18.61401,18.58662,4679,301,2,97,3.875397865610256e+18,STAR,-0.0005858255,3442,54983,183
1.2376655698288315e+18,245.907673279688,52.24858446735029,19.67855,18.03023,16.96325,16.49076,16.12191,4679,301,2,97,7.108005231883645e+18,GALAXY,0.1825,6313,56460,724
1.2376655698288315e+18,245.755699635863,52.3203660883785,22.54416,20.29421,18.66208,18.0626,17.68192,4679,301,2,97,7.107993687011553e+18,GALAXY,0.3251612,6313,56460,682
1.237665569828832e+18,245.79257219628505,52.3259928663539,24.59945,22.32566,20.59636,19.6686,19.10841,4679,301,2,97,7.107994511645274e+18,GALAXY,0.491517,6313,56460,685
1.237665569828832e+18,245.89213792375,52.3055431347764,23.926170000000003,22.89965,21.2759,19.8631,19.49191,4679,301,2,97,7.108004957005738e+18,GALAXY,0.6313115,6313,56460,723
1.2376655698288968e+18,246.149298054872,52.2278327792854,18.53686,17.59767,17.32851,17.2103,17.17043,4679,301,2,98,3.875398965121884e+18,STAR,-0.0008004577,3442,54983,187
1.2376655698288968e+18,246.009596658997,52.1291706091061,23.29811,20.94797,19.718,18.90753,18.55298,4679,301,2,98,7.108017601389457e+18,GALAXY,0.5053071,6313,56460,769
1.237665569828897e+18,245.81484009719,52.1830905595356,21.35997,20.01205,20.21834,20.25803,20.50119,4679,301,2,98,3.875407486337e+18,STAR,-0.0008850083,3442,54983,218
1.237665569828897e+18,245.956593562486,52.1300149726515,19.26029,17.46397,16.72918,16.42971,16.27263,4679,301,2,98,3.8754061119474647e+18,STAR,-0.0002158512,3442,54983,213
1.237665569828897e+18,245.958329524044,52.12799583472261,20.68413,18.85668,17.61208,17.11561,16.752589999999998,4679,301,2,98,7.108005781639459e+18,GALAXY,0.1834117,6313,56460,726
1.2376583134824369e+18,205.383343368386,59.4859010383406,23.21114,20.14048,18.39857,17.80404,17.46119,2989,301,6,110,1.081023380439722e+18,GALAXY,0.3149415,960,52425,580
1.2376583134824369e+18,205.379205010474,59.52745826590901,26.400890000000004,21.5305,19.86701,18.71246,18.22631,2989,301,6,110,7.667635484604689e+18,GALAXY,0.5494535,6810,56447,935
1.237658313482437e+18,205.42253217347096,59.502508137404696,21.85677,21.02145,19.94074,19.17665,18.74344,2989,301,6,110,7.667634934848877e+18,GALAXY,0.5498763000000001,6810,56447,933
1.237658313482437e+18,205.492816458828,59.482249487174606,24.07106,21.90682,20.39565,19.61714,19.36123,2989,301,6,110,7.667646479720968e+18,GALAXY,0.4914264,6810,56447,975
1.2376655719729075e+18,240.022648398369,59.5600827570505,22.7427,22.8738,20.97442,19.73045,18.97292,4679,301,6,45,7.65396855570897e+18,STAR,-0.0003072174,6798,56485,367
1.237665571973038e+18,240.321158357646,59.3461655307625,18.89663,17.947979999999998,17.55358,17.19491,17.17523,4679,301,6,47,7.639505304912851e+18,QSO,0.6335493000000001,6785,56487,998
1.2376655719732352e+18,240.945858275955,58.9774861565568,22.51521,21.400920000000003,19.89849,19.07125,18.58314,4679,301,6,50,7.64053966982237e+18,GALAXY,0.504867,6786,56448,665
1.2376655719733005e+18,240.98243633505,58.89303819628961,23.10077,21.89001,20.13917,19.25777,18.82178,4679,301,6,51,7.640541319089811e+18,GALAXY,0.5038325,6786,56448,671
1.2376655719733007e+18,241.089359702932,58.862985127234495,22.63617,22.25078,20.72141,19.94906,19.63661,4679,301,6,51,7.640549565427019e+18,GALAXY,0.3815172,6786,56448,701
1.2376655719733663e+18,241.15662676266496,58.8282928196808,22.36009,22.28345,20.48477,19.3748,18.82618,4679,301,6,52,7.640550115182834e+18,GALAXY,0.6221911,6786,56448,703
1.2376655719734316e+18,241.434754241054,58.5822786072435,23.54837,22.99716,21.25311,20.0079,19.56301,4679,301,6,53,7.640563309322368e+18,GALAXY,0.6996078,6786,56448,751
1.2376655719734316e+18,241.360419837205,58.6995054268536,21.76213,20.50416,18.78163,18.26611,17.93993,4679,301,6,53,7.640565508345623e+18,GALAXY,0.3520704,6786,56448,759
1.2376655719734316e+18,241.400704819227,58.619791065172905,21.3548,20.49709,20.37389,20.3523,19.90354,4679,301,6,53,7.854412548488753e+18,QSO,2.403312,6976,56448,490
1.2376655719734968e+18,241.529853247527,58.585118273415496,25.07348,20.55111,20.30449,19.6659,21.90105,4679,301,6,54,7.854410074587591e+18,GALAXY,0.1156766,6976,56448,481
1.237665571973497e+18,241.544920428783,58.549191638515794,25.51615,21.62704,19.64092,18.91113,18.47249,4679,301,6,54,7.640564958589808e+18,GALAXY,0.4340958,6786,56448,757
1.237665571973563e+18,241.71715884909,58.4300908592206,21.41028,20.87785,20.83551,20.68996,20.61486,4679,301,6,55,7.854408150442242e+18,QSO,1.627222,6976,56448,474
1.2376655719735631e+18,241.780868755896,58.3719184558568,24.15913,22.17871,20.26132,19.38055,18.87044,4679,301,6,55,7.640567707368878e+18,GALAXY,0.7300944,6786,56448,767
1.237665571973628e+18,241.846601793458,58.3114953307565,19.44082,17.46109,16.55619,16.08989,15.76326,4679,301,6,56,7.854407875564334e+18,GALAXY,0.0776236999999999,6976,56448,473
1.2376655719736282e+18,241.82947770985,58.3243525355693,23.513720000000003,21.04836,19.41921,18.68575,18.22915,4679,301,6,56,7.640577877851435e+18,GALAXY,0.4585835999999999,6786,56448,804
1.2376655719736284e+18,241.924571007344,58.286464927987005,22.12206,21.21853,20.76995,20.42005,19.97048,4679,301,6,56,7.854405401663172e+18,QSO,1.232177,6976,56448,464
1.2376655719736937e+18,242.131574365071,58.1037773996518,20.07361,19.79438,19.68309,19.76192,19.82006,4679,301,6,57,7.640592721258411e+18,QSO,1.268109,6786,56448,858
1.23766557197376e+18,242.29689023902,58.00072449302301,23.75963,21.34291,20.36886,19.51464,19.27985,4679,301,6,58,7.640592996136318e+18,GALAXY,0.6307816999999999,6786,56448,859
1.23766557197376e+18,242.37374953522004,58.0256399438003,23.1846,22.18017,20.53561,19.25682,18.92625,4679,301,6,58,7.640591346868875e+18,GALAXY,0.6303542,6786,56448,853
1.23766557197389e+18,242.535537477453,57.8606673886234,24.21921,26.361390000000004,25.87128,24.211170000000003,17.54202,4679,301,6,60,7.640591071990968e+18,STAR,-0.0001389873,6786,56448,852
1.2376655719738903e+18,242.5205287523,57.8358497245728,18.95101,18.67733,18.65545,18.34737,18.40018,4679,301,6,60,7.640592171502595e+18,QSO,1.79644,6786,56448,856
1.2376655719738903e+18,242.72345011991905,57.7732218445327,25.70437,20.85846,19.22519,18.2984,17.79947,4679,301,6,60,7.640400581601456e+18,GALAXY,0.4956487,6786,56448,159
1.2376655719738903e+18,242.53893774547,57.8713595380444,23.68317,21.28836,20.86682,20.68755,20.68143,4679,301,6,60,7.854399904105034e+18,STAR,-0.0004265943,6976,56448,444
1.2376655719739558e+18,242.78106096044,57.7140649243316,24.1473,21.41014,21.15696,20.9677,21.23516,4679,301,6,61,7.854388359232942e+18,STAR,-0.001169062,6976,56448,402
1.237665571973956e+18,242.79891305470403,57.7442858749988,24.88859,23.09575,21.21505,20.2862,19.91937,4679,301,6,61,7.640389586485177e+18,GALAXY,0.5083417,6786,56448,119
1.237665571973956e+18,242.793031599126,57.73262804224979,26.49506,22.29801,20.73562,19.75958,19.31121,4679,301,6,61,7.85438863411085e+18,GALAXY,0.5079814,6976,56448,403
1.237665571973956e+18,242.695240162809,57.6906435799665,22.57214,21.45144,21.49112,21.5854,21.43264,4679,301,6,61,7.640399207211921e+18,STAR,-0.0005597292,6786,56448,154
1.237665571973956e+18,242.713784181432,57.684797169534704,22.47438,21.90039,20.5947,19.20103,18.76211,4679,301,6,61,7.854388084355035e+18,GALAXY,0.7264732,6976,56448,401
1.237665571973956e+18,242.79095722519295,57.7098784529562,25.05965,22.036620000000003,20.5765,19.80363,19.39547,4679,301,6,61,7.640389036729363e+18,GALAXY,0.5026747,6786,56448,117
1.237665571974021e+18,242.957592565848,57.5808046926723,23.80676,22.64322,20.97544,19.80965,19.289,4679,301,6,62,7.641631759729881e+18,GALAXY,0.6329304,6787,56447,542
1.2376655719740216e+18,242.955320075118,57.58464498160561,22.94935,21.92701,20.34401,19.04012,18.48031,4679,301,6,62,7.64038683770611e+18,GALAXY,0.6352962,6786,56448,109
1.237665571974087e+18,243.159699009295,57.4664771879226,20.21244,19.92365,19.68972,19.63604,19.49138,4679,301,6,63,7.64037584258983e+18,QSO,1.0236040000000002,6786,56448,69
1.2376655719740874e+18,243.182590149523,57.4370705060289,23.80608,22.9952,21.10008,19.79867,19.22141,4679,301,6,63,7.641634233631044e+18,GALAXY,0.6337937,6787,56447,551
1.2376655719741524e+18,243.259921471402,57.27945194277471,20.68903,19.75651,19.60086,19.55455,19.43472,4679,301,6,64,7.641627911439184e+18,QSO,2.710466,6787,56447,528
1.2376655719741527e+18,243.187633875396,57.359721586637,22.91121,23.03912,21.16139,20.17525,19.95498,4679,301,6,64,7.641636707532206e+18,GALAXY,0.4942702,6787,56447,560
1.2376655719741527e+18,243.413661539306,57.3062154150595,21.88015,21.32325,19.68147,18.74202,18.26981,4679,301,6,64,7.641635882898485e+18,GALAXY,0.5196649,6787,56447,557
1.237665571974218e+18,243.455879048364,57.1430814064937,22.89895,20.99991,19.23298,18.49563,18.12508,4679,301,6,65,7.641628461194997e+18,GALAXY,0.4315082,6787,56447,530
1.237665571974218e+18,243.328024530766,57.243234770173295,23.33249,21.62504,21.52074,21.14035,20.93267,4679,301,6,65,7.641626811927555e+18,QSO,1.7639349999999998,6787,56447,524
1.2376655719742185e+18,243.446847380569,57.190190186917,24.6877,22.43617,21.21062,19.97984,19.45077,4679,301,6,65,7.640363198206111e+18,GALAXY,0.6558050999999999,6786,56448,23
1.2376655719742185e+18,243.488829329594,57.14108754232671,25.8043,21.96568,20.25996,19.47248,19.05316,4679,301,6,65,7.640373093810762e+18,GALAXY,0.4322254,6786,56448,59
1.2376655719742835e+18,243.490972592681,57.1356965538563,22.1012,20.40829,18.78997,18.17678,17.82471,4679,301,6,66,7.641626262171742e+18,GALAXY,0.3199475999999999,6787,56447,522
1.2376655719742835e+18,243.538426740503,57.1311210560893,26.23772,19.95085,18.31047,17.78789,17.465329999999998,4679,301,6,66,7.641626537049649e+18,GALAXY,0.3195961,6787,56447,523
1.2376655719742835e+18,243.595294747644,57.0828242257397,20.80297,20.53405,20.48998,20.4104,20.29001,4679,301,6,66,7.641641380456624e+18,QSO,0.7045553000000001,6787,56447,577
1.237665571974284e+18,243.602233458097,57.1643972069278,22.73429,20.71953,19.09034,18.44172,18.01504,4679,301,6,66,7.641638906555461e+18,GALAXY,0.319564,6787,56447,568
1.237665571974284e+18,243.60418657141895,57.1118214584584,24.3264,21.54045,19.98202,19.13637,18.5972,4679,301,6,66,7.640372544054947e+18,GALAXY,0.512888,6786,56448,57
1.2376655719743493e+18,243.81597308961895,57.00510973831389,22.41298,20.39433,18.76265,18.17954,17.75303,4679,301,6,67,7.641638356799647e+18,GALAXY,0.3089139999999999,6787,56447,566
1.237665569828897e+18,246.06340663314495,52.15185459912129,20.02411,18.86342,18.44458,18.31343,18.255370000000003,4679,301,2,98,3.875408036092813e+18,STAR,-0.000760488,3442,54983,220
1.2376655698288973e+18,246.107011228468,52.1716907094922,21.86129,20.08254,18.50047,17.889470000000003,17.47482,4679,301,2,98,7.108017876267364e+18,GALAXY,0.30316,6313,56460,770
1.2376655698288973e+18,245.996152438525,52.1792365325578,26.17731,21.9087,20.35835,19.46137,18.79632,4679,301,2,98,7.108015952122016e+18,GALAXY,0.5388564,6313,56460,763
